site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
TSA,https://cdli.mpiwg-berlin.mpg.de/proveniences/979,3,,Tall Saka,تل سك,,,,,,,uncertain (mod. Tall Saka),,https://www.openstreetmap.org/node/567111886,https://www.geonames.org/164959,"https://en.wikipedia.org/wiki/Sakka,_Rif_Dimashq_Governorate",https://ar.wikipedia.org/wiki/سكا_(ريف_دمشق),,,,,,https://wikidata.org/wiki/Q7403017,36.4682,33.4402
TSB,https://cdli.mpiwg-berlin.mpg.de/proveniences/126,3,,Tall Sabā,,,,,,,,uncertain (mod. Tell Sabaa),,,,,,,,,,,,44.7514,33.4638
TSI,https://cdli.mpiwg-berlin.mpg.de/proveniences/74,3,,Tapah Sīyalk,تپه سیلک,,,,,,,uncertain (mod. Tepe Sialk),,https://www.openstreetmap.org/way/235301286,https://www.geonames.org/9210558,https://en.wikipedia.org/wiki/Tepe_Sialk,https://ar.wikipedia.org/wiki/تل_سيلك,,,,,,https://wikidata.org/wiki/Q1581555,51.4042,33.9688
TSO,https://cdli.mpiwg-berlin.mpg.de/proveniences/146,3,,Tapah Sofālīn,,,تپه سفالین,,,,,uncertain (mod. Tepe Sofalin),,,,,,,,,,,,51.7366,35.3161
TSV,https://cdli.mpiwg-berlin.mpg.de/proveniences/980,2,Alitschalu,Ōdzaberd,,Օձաբերդ,,,,,,Alitschalu (mod. Ōdzaberd),,https://www.openstreetmap.org/way/668199003,,https://en.wikipedia.org/wiki/Odzaberd,,,,,,,https://wikidata.org/wiki/Q53483,45.495,40.1537
TTA,https://cdli.mpiwg-berlin.mpg.de/proveniences/981,3,,Tall al-Ṭāya,تل الطايع,,,,,,,uncertain (mod. Tall al-Ṭāya),https://pleiades.stoa.org/places/574198887,https://www.openstreetmap.org/node/4851840698,,https://en.wikipedia.org/wiki/Tell_Taya,https://ar.wikipedia.org/wiki/تل_الطايع,,,,,,https://wikidata.org/wiki/Q7697518,42.4933,36.3324
TTB,https://cdli.mpiwg-berlin.mpg.de/proveniences/130,3,Tutub,Khafājī,خفاجي,,,,,,,Tutub (mod. Khafaje),https://pleiades.stoa.org/places/490043590,https://www.openstreetmap.org/way/307248855,,https://en.wikipedia.org/wiki/Khafajah,https://ar.wikipedia.org/wiki/توتوب,,,,,,https://wikidata.org/wiki/Q1305112,44.5559,33.3554
TTU,https://cdli.mpiwg-berlin.mpg.de/proveniences/982,2,,Dicle Tüneli,,,,,,,,uncertain (mod. Dicle Tüneli),,,https://www.geonames.org/6611419,https://en.wikipedia.org/wiki/Tigris_tunnel,,,,,https://tr.wikipedia.org/wiki/Dicle_T%C3%BCneli,,https://wikidata.org/wiki/Q1329616,40.549,38.5291
TUH,https://cdli.mpiwg-berlin.mpg.de/proveniences/983,1,,Ṭulūl al-Ḥumr,,,,,,,,uncertain (mod. Ṭulūl al-Ḥumr),,,,,,,,,,,,45.2872,31.8567
TUT,https://cdli.mpiwg-berlin.mpg.de/proveniences/26,3,Tuttul,Tall al-Bīʻa,تل البيعة,,,,,,,Tuttul (mod. Tell Bi'a),https://pleiades.stoa.org/places/582993625,https://www.openstreetmap.org/node/226859670,https://www.geonames.org/171471,https://en.wikipedia.org/wiki/Tuttul,https://ar.wikipedia.org/wiki/تل_البيعة,,,,,,https://wikidata.org/wiki/Q657272,39.0471,35.958
TVI,https://cdli.mpiwg-berlin.mpg.de/proveniences/429,1,,Tankīwar,,,تنگي ور‎,,,,,uncertain (mod. Tang-i Var),https://pleiades.stoa.org/places/429,https://www.openstreetmap.org/node/3015540886,https://www.geonames.org/113324,https://en.wikipedia.org/wiki/Tangivar,,https://fa.wikipedia.org/wiki/تنگی_ور,,,,,,46.6182,34.9961
TVK,https://cdli.mpiwg-berlin.mpg.de/proveniences/984,1,,Tsovak,,Ծովակ,,,,,,uncertain (mod. Tsovak),,https://www.openstreetmap.org/way/498207843,https://www.geonames.org/616138,https://en.wikipedia.org/wiki/Tsovak,,,,,,,,45.6391,40.1823
TYA,https://cdli.mpiwg-berlin.mpg.de/proveniences/172,3,Malgium,Tulūl Yassir,,,,,,,,Malgium (mod. Tulūl Yassir),,,,https://en.wikipedia.org/wiki/Malgium,,,,,,,,45.0983,32.5612
TYM,https://cdli.mpiwg-berlin.mpg.de/proveniences/402,3,,Taymā,تيما,,,,,,,Tema (mod. Tayma),https://pleiades.stoa.org/places/814739,https://www.openstreetmap.org/node/1237942492,https://www.geonames.org/101516,https://en.wikipedia.org/wiki/Tayma,https://ar.wikipedia.org/wiki/محافظة_تيماء,,,,,,https://wikidata.org/wiki/Q27365,38.5499,27.6219
TYR,https://cdli.mpiwg-berlin.mpg.de/proveniences/986,2,,Ṣūr,صور,,,,,,,uncertain (mod. Ṣūr),https://pleiades.stoa.org/places/678437,https://www.openstreetmap.org/node/803018184,https://www.geonames.org/267008,"https://en.wikipedia.org/wiki/Tyre,_Lebanon",https://ar.wikipedia.org/wiki/صور_(لبنان),,,,,,https://wikidata.org/wiki/Q82070,35.1943,33.2706
TZW,https://cdli.mpiwg-berlin.mpg.de/proveniences/987,1,,Ṭūbzāwah,طوبزاوة,,,,,,,uncertain (mod. Ṭūbzāwah),,https://www.openstreetmap.org/node/2488199589,https://www.geonames.org/90109,,,,,,,,,44.6979,36.8079
UBD,https://cdli.mpiwg-berlin.mpg.de/proveniences/226,3,,Tall al-ʻUbaīd,تل العبيد,,,,,,,uncertain (mod. Tell Ubaid),https://pleiades.stoa.org/places/339709658,https://www.openstreetmap.org/node/5179254511,,https://en.wikipedia.org/wiki/Tell_al-%27Ubaid,https://ar.wikipedia.org/wiki/تل_العبيد,,,,,http://publikationen.badw.de/de/rla/index#11937,https://wikidata.org/wiki/Q1317854,46.0305,30.9722
UCH,https://cdli.mpiwg-berlin.mpg.de/proveniences/278,3,,Tall al-Majātil,تل المجاتل,,,,,,,uncertain (mod. Umm Chatil),,https://www.openstreetmap.org/node/2485672526,https://www.geonames.org/7011811,,,,,,,,,46.5784,31.3901
UFR,https://cdli.mpiwg-berlin.mpg.de/proveniences/268,3,,Umm al-Ḥafriyāt,أم الحفريات,,,,,,,uncertain (mod. Umm el-Hafriyat),,https://www.openstreetmap.org/way/235546020,,,,,,,,,,45.4813,32.1323
UGA,https://cdli.mpiwg-berlin.mpg.de/proveniences/131,3,Ugarit,Rās Shamrah,راس شمرة,,,,,,,Ugarit (mod. Ras Shamra),https://pleiades.stoa.org/places/668295,https://www.openstreetmap.org/way/145167629,https://www.geonames.org/165369,https://en.wikipedia.org/wiki/Ugarit,https://ar.wikipedia.org/wiki/أوغاريت,,,,,,https://wikidata.org/wiki/Q191369,35.7853,35.6021
UMA,https://cdli.mpiwg-berlin.mpg.de/proveniences/988,3,,Umm al-Marra,أم المرة,,,,,,,uncertain (mod. Umm al-Marra),,https://www.openstreetmap.org/node/572565051,,https://en.wikipedia.org/wiki/Umm_el-Marra,https://ar.wikipedia.org/wiki/أم_المرة,https://fa.wikipedia.org/wiki/ام%E2%80%8Cالمره,,,,,https://wikidata.org/wiki/Q7881676,37.6936,36.134
UPI,https://cdli.mpiwg-berlin.mpg.de/proveniences/55,3,Upi,Ūbīs,أوبيس,,,,,,,Upi (mod. Opis),https://pleiades.stoa.org/places/894056,,,https://en.wikipedia.org/wiki/Opis,https://ar.wikipedia.org/wiki/أوبيس,,,,,,https://wikidata.org/wiki/Q1287526,44.7014,33.1844
UQA,https://cdli.mpiwg-berlin.mpg.de/proveniences/72,3,,Tall ʻUqair,تل عقير,,,,,,,uncertain (mod. Tell Uqair),,https://www.openstreetmap.org/way/556384365,,https://en.wikipedia.org/wiki/Tell_Uqair,https://ar.wikipedia.org/wiki/تل_عقير,,,,,,https://wikidata.org/wiki/Q1716909,44.6643,32.7817
UQR,https://cdli.mpiwg-berlin.mpg.de/proveniences/989,3,,Tall Umm al-ʻAjarib,تل ام العجايب,,,,,,,uncertain (mod. Tall Umm al-ʻAjarib),,https://www.openstreetmap.org/node/8853904404,https://www.geonames.org/6755904,,,,,,,,,45.9339,31.6207
URB,https://cdli.mpiwg-berlin.mpg.de/proveniences/990,3,,Qā`lah Arbīl,قلعة أربيل,,,,,,,uncertain (mod. Qā`lah Arbīl),,https://www.openstreetmap.org/way/391279970,https://www.geonames.org/95444,https://en.wikipedia.org/wiki/Citadel_of_Erbil,https://ar.wikipedia.org/wiki/قلعة_أربيل,,,,,,https://wikidata.org/wiki/Q206236,44.0093,36.1913
URI,https://cdli.mpiwg-berlin.mpg.de/proveniences/21,3,Ur,Tall al-Muqayyar,تل المقير,,,,,,,Ur (mod. Tell Muqayyar),https://pleiades.stoa.org/places/912985,https://www.openstreetmap.org/way/235546020,https://www.geonames.org/93199,https://en.wikipedia.org/wiki/Ur,https://ar.wikipedia.org/wiki/أور,,,,,,https://wikidata.org/wiki/Q5699,46.1063,30.9607
URK,https://cdli.mpiwg-berlin.mpg.de/proveniences/254,3,Urkiš,Tall Mūzān,تل موزان‎‎,,,,,,,Urkesh (mod. Tell Mozan),https://pleiades.stoa.org/places/404687441,https://www.openstreetmap.org/way/492110353,https://www.geonames.org/166513,https://en.wikipedia.org/wiki/Urkesh,https://ar.wikipedia.org/wiki/تل_موزان,,,,,,https://wikidata.org/wiki/Q1758030,40.9975,37.0572
URU,https://cdli.mpiwg-berlin.mpg.de/proveniences/105,3,Uruk,Warkāʼ,وركاء,,,,,,,Uruk (mod. Warka),https://pleiades.stoa.org/places/912986,https://www.openstreetmap.org/node/385045923,https://www.geonames.org/89703,https://en.wikipedia.org/wiki/Uruk,https://ar.wikipedia.org/wiki/الوركاء,,,,,http://publikationen.badw.de/de/rla/index#12253,https://wikidata.org/wiki/Q168518,45.6395,31.3234
USH,https://cdli.mpiwg-berlin.mpg.de/proveniences/991,3,,Ushaklı Höyük,,,,,,,,uncertain (mod. Ushaklı Höyük),https://pleiades.stoa.org/places/512530798,https://www.openstreetmap.org/way/278615085,,,,,,,,,,35.0525,39.813
UWW,https://cdli.mpiwg-berlin.mpg.de/proveniences/215,3,,Umm al-Wawiya,,,,,,,,uncertain (mod. Umm al-Wawīya),,,,,,,,,,,,45.7626,31.2613
VAK,https://cdli.mpiwg-berlin.mpg.de/proveniences/992,1,,Van,,,,,,,,uncertain (mod. Van),,,,,,,,,,,,43.3551,38.5156
VAN,https://cdli.mpiwg-berlin.mpg.de/proveniences/993,3,Turuspa,Van,,,,,,,,Turuspa (mod. Van),https://pleiades.stoa.org/places/964673805,https://www.openstreetmap.org/way/135564251,,https://en.wikipedia.org/wiki/Tushpa,,,,,,,,43.3397,38.5011
VAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/994,2,,Vardatsor,,Վարդաձոր,,,,,,uncertain (mod. Vardatsor),,https://www.openstreetmap.org/node/2340471828,https://www.geonames.org/859714,https://en.wikipedia.org/wiki/Vardadzor,,,,,,,,45.193,40.1888
WIN,https://cdli.mpiwg-berlin.mpg.de/proveniences/995,1,,Wingate,,,,,,וינגייט,,uncertain (mod. Wingate),,https://www.openstreetmap.org/way/277881960,https://www.geonames.org/8142263,,,,,,,,,34.8349,32.2616
WRS,https://cdli.mpiwg-berlin.mpg.de/proveniences/996,2,,Tall Warīsh,تل وريش,,,,,,,uncertain (mod. Tall Warīsh),,,,,,,,,,,,45.3421,32.1834
XOC,https://cdli.mpiwg-berlin.mpg.de/proveniences/997,1,,Xocali,,,,,,,,uncertain (mod. Xocali),,,,,,,,,,,,46.8015,39.906
YAH,https://cdli.mpiwg-berlin.mpg.de/proveniences/67,3,,Tapah Yahiya,,,تپه یحیی‎,,,,,uncertain (mod. Tepe Yahya),https://pleiades.stoa.org/places/29783,,https://www.geonames.org/6986540,https://en.wikipedia.org/wiki/Tepe_Yahya,,https://fa.wikipedia.org/wiki/تپه_یحیی,,,,,https://wikidata.org/wiki/Q384077,56.8675,28.3309
YAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/998,2,,Yalçınkaya,,,,,,,,uncertain (mod. Yalçınkaya),,https://www.openstreetmap.org/node/2291750346,https://www.geonames.org/307181,,,,,,,,,42.8485,39.1768
YAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/219,3,,Tall Yārah,تل يارة,,,,,,,uncertain (mod. Tell Yarah),,https://www.openstreetmap.org/way/615434986,https://www.geonames.org/6860535,,,,,,,,,43.2532,36.4466
YAS,https://cdli.mpiwg-berlin.mpg.de/proveniences/999,3,,Yassi Höyük,,,,,,,,uncertain (mod. Yassi Höyük),,,,,,,,,,,,34.8825,39.9931
YAZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/1000,2,,Yazılıtaş,,,,,,,,uncertain (mod. Yazılıtaş),,https://www.openstreetmap.org/node/2446149674,https://www.geonames.org/297344,,,,,,,,,42.2755,39.8708
YEL,https://cdli.mpiwg-berlin.mpg.de/proveniences/436,2,,Yelkhi,تل يلخي,,,,,,,uncertain (mod. Tell Yelkhi),,,,,,,,,,,,45.0013,34.2856
YES,https://cdli.mpiwg-berlin.mpg.de/proveniences/1001,1,,Yeşilağaç,,,,,,,,uncertain (mod. Yeşilağaç),,https://www.openstreetmap.org/node/1482093959,https://www.geonames.org/296884,,,,,,,,,44.0205,38.4386
YON,https://cdli.mpiwg-berlin.mpg.de/proveniences/78,1,,Yoncali,,,,,,,,uncertain (mod. Yoncali),https://pleiades.stoa.org/places/708232007,https://www.openstreetmap.org/node/161946697,https://www.geonames.org/296593,,,,,,,,,42.1875,39.129
YSJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/188,1,,Yāsūj,یاسوج,,,,,,,uncertain (mod. Yasuj),,https://www.openstreetmap.org/relation/8073640,https://www.geonames.org/66093,https://en.wikipedia.org/wiki/Yasuj,,https://fa.wikipedia.org/wiki/یاسوج,,,,,,51.5796,30.6673
ZAA,https://cdli.mpiwg-berlin.mpg.de/proveniences/122,0,,Za‘alah,,,,,,,,uncertain (mod. Za'aleh),,,,,,,,,,,,,
ZAB,https://cdli.mpiwg-berlin.mpg.de/proveniences/98,3,Zabalam,Tall Ibzaīykh,تل ابزيخ,,,,,,,Zabalam (mod. Tall Ibzaīykh),https://pleiades.stoa.org/places/921099766,https://www.openstreetmap.org/node/5279096380,https://www.geonames.org/6755876,https://en.wikipedia.org/wiki/Zabala_(Sumer),https://ar.wikipedia.org/wiki/زابالا_(مدينة_سومرية),,,,,,https://wikidata.org/wiki/Q1074177,45.8749,31.7436
ZBD,https://cdli.mpiwg-berlin.mpg.de/proveniences/433,1,,Tall Zubīdī,تل زبيدي,,,,,,,uncertain (mod. Tell Subeidi),,,,,,,,,,,,45.0312,34.1982
ZCR,https://cdli.mpiwg-berlin.mpg.de/proveniences/14,3,Samal,Zinčirli,,,,,,,,Samal (mod. Zinčirli),https://pleiades.stoa.org/places/192555966,,,https://en.wikipedia.org//wiki/Samʼal,,,,,https://tr.wikipedia.org/wiki/Zincirli_Höyük,http://publikationen.badw.de/de/rla/index#10286,,36.6783,37.1035
ZIW,https://cdli.mpiwg-berlin.mpg.de/proveniences/1003,2,,Ẕiwyah,,,زیویه,,,,,uncertain (mod. Ẕiwyah),https://pleiades.stoa.org/places/884230,https://www.openstreetmap.org/way/344744849,https://www.geonames.org/10971678,https://en.wikipedia.org/wiki/Ziwiyeh_Castle,,https://fa.wikipedia.org/wiki/تپه_قلعه_زیویه,,,,,,46.6879,36.2739
ZLB,https://cdli.mpiwg-berlin.mpg.de/proveniences/58,1,,Zālūl Āb,زالوآب,,,,,,,uncertain (mod. Zalil Ab),https://pleiades.stoa.org/places/420860522,https://www.openstreetmap.org/node/3520298814,https://www.geonames.org/23313,"https://en.wikipedia.org/wiki/Zalu_Ab,_Kermanshah",,https://fa.wikipedia.org/wiki/زالوآب_(روانسر),,,,,,46.5799,34.6309
ZOH,https://cdli.mpiwg-berlin.mpg.de/proveniences/116,1,,Sar-i Pol-i Zohāb,,,سر پل زهاب,,,,,uncertain (mod. Sar-i-pul-i-Zohāb),,,,https://en.wikipedia.org/wiki/Anubanini_rock_relief,,,,,,,,45.8692,34.4633
ZTP,https://cdli.mpiwg-berlin.mpg.de/proveniences/244,3,Tushhan,Ziyaret Tepe,,,,,,,,Tushhan (mod. Ziyaret Tepe),,https://www.openstreetmap.org/way/94498773,https://www.geonames.org/439817,https://en.wikipedia.org/wiki/Tushhan,,,,,https://tr.wikipedia.org/wiki/Ziyaret_Tepe_Höyüğü,,https://wikidata.org/wiki/Q4819172,40.7929,37.7936
ZVA,https://cdli.mpiwg-berlin.mpg.de/proveniences/1004,1,,Zvartʻnotsʻ,,Զվարթնոց,,,,,,uncertain (mod. Zvartʻnotsʻ),,https://www.openstreetmap.org/node/3135301834,https://www.geonames.org/866096,"https://en.wikipedia.org/wiki/Zvartnots,_Armenia",,https://fa.wikipedia.org/wiki/سنگ%E2%80%8Cنگاره_آنوبانی%E2%80%8Cنی,,,,,https://wikidata.org/wiki/Q505175,44.3366,40.1596
ZWY,https://cdli.mpiwg-berlin.mpg.de/proveniences/271,1,,Zawiyah,زوية,,,,,,,uncertain (mod. Zawiyya),https://pleiades.stoa.org/places/767486703,,,,,,,,,,,42.1725,34.2925
